TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.lang3.Validate,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,186,3562,44627,1569464400918,0.9533333333333334,111101101101101111111110111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111,0.9295774647887324,1111111111111111111111111111111111111111111111111111111111111111111111111111100110111111111111111111111111111111111101110111011101111001111011,1.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,60,4,31,6,0.9649122807017544,111111111111111111111111111101110111111101111111101111111101111111111111101111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111101111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011011111111111111101111111111111111111111111111111111111101011111111111111101111111111111111111111111111111111111101111111111101111111111110111111,0.32857142857142857,1010110010010001000100010010101001000000000100101010010001001010010010,1.0,111111111111111111111111111111111111111111111111111,0.8823529411764706,100001111111111111011111111111111111011111111111111,0.9154929577464789,1111111111111111111111111111111111111001111111111111111111111111111111111111100101111111111111111111111111111111111011110110111011111001110111
